farm_id,primary,alt_with_29oct,spread
756,59.36,58.3,1.0600000000000023
757,65.28,65.48,0.20000000000000284
758,69.16,71.74,2.5799999999999983
759,71.57,73.32,1.75
760,67.93,68.22,0.28999999999999204
761,75.71,76.36,0.6500000000000057
762,47.65,48.8,1.1499999999999986
763,55.69,54.85,0.8399999999999963
764,43.71,43.66,0.05000000000000426
765,58.41,57.59,0.8199999999999932
766,48.6,49.15,0.5499999999999972
767,20.89,20.04,0.8500000000000014
768,57.28,55.4,1.8800000000000026
769,30.7,31.35,0.6500000000000021
770,32.38,34.47,2.0899999999999963
771,16.28,19.26,2.9800000000000004
772,28.6,29.21,0.6099999999999994
773,25.99,28.96,2.9700000000000024
774,29.53,32.16,2.6299999999999955
775,47.33,46.22,1.1099999999999994
776,24.83,25.53,0.7000000000000028
777,36.61,36.25,0.35999999999999943
778,51.47,49.73,1.740000000000002
779,18.93,16.08,2.8500000000000014
780,39.71,39.66,0.05000000000000426
781,11.89,12.87,0.9799999999999986
782,42.99,41.22,1.7700000000000031
783,46.32,49.03,2.710000000000001
784,31.87,31.73,0.14000000000000057
785,30.55,30.93,0.379999999999999
786,26.82,26.25,0.5700000000000003
787,44.36,46.54,2.1799999999999997
788,35.57,35.11,0.46000000000000085
789,25.86,27.14,1.2800000000000011
790,36.61,39.17,2.5600000000000023
791,93.28,92.24,1.0400000000000063
792,65.07,63.29,1.779999999999994
793,40.78,45.39,4.609999999999999
794,48.02,46.6,1.4200000000000017
795,60.0,57.69,2.3100000000000023
796,51.13,50.09,1.0399999999999991
797,54.91,38.92,15.989999999999995
798,65.1,62.5,2.5999999999999943
799,12.1,12.46,0.3600000000000012
800,43.85,46.88,3.030000000000001
801,45.98,55.77,9.790000000000006
802,63.12,64.2,1.0800000000000054
803,64.77,67.57,2.799999999999997
804,76.78,76.08,0.7000000000000028
805,76.9,77.07,0.1699999999999875
806,82.34,83.82,1.4799999999999898
807,85.95,85.14,0.8100000000000023
808,79.47,78.55,0.9200000000000017
809,26.12,26.15,0.029999999999997584
810,46.73,47.65,0.9200000000000017
811,57.38,63.78,6.399999999999999
812,55.24,53.78,1.4600000000000009
813,54.76,55.45,0.6900000000000048
814,83.15,82.65,0.5
815,85.27,83.5,1.769999999999996
816,46.0,47.28,1.2800000000000011
817,19.96,20.92,0.9600000000000009
818,31.42,31.87,0.4499999999999993
819,64.12,63.2,0.9200000000000017
820,50.35,51.05,0.6999999999999957
821,57.29,59.33,2.039999999999999
822,26.1,26.22,0.11999999999999744
823,86.92,85.34,1.5799999999999983
824,57.74,57.01,0.730000000000004
825,57.74,57.01,0.730000000000004
826,57.74,57.01,0.730000000000004
827,57.74,57.01,0.730000000000004
828,57.74,57.01,0.730000000000004
829,64.16,68.69,4.530000000000001
830,43.57,46.37,2.799999999999997
831,72.24,74.55,2.3100000000000023
832,26.32,29.35,3.030000000000001
833,33.58,35.27,1.6900000000000048
834,39.52,40.98,1.4599999999999937
835,33.62,34.48,0.8599999999999994
836,48.18,51.2,3.020000000000003
837,80.73,83.61,2.8799999999999955
838,36.49,36.68,0.18999999999999773
839,45.52,47.6,2.0799999999999983
840,37.55,39.03,1.480000000000004
841,62.56,61.91,0.6500000000000057
842,47.71,48.76,1.0499999999999972
843,68.31,65.4,2.9099999999999966
844,40.72,41.65,0.9299999999999997
845,61.29,59.95,1.3399999999999963
846,32.04,30.74,1.3000000000000007
847,29.34,31.86,2.5199999999999996
848,50.05,53.53,3.480000000000004
849,61.18,62.85,1.6700000000000017
850,62.55,64.61,2.0600000000000023
851,53.78,51.08,2.700000000000003
852,24.83,28.38,3.5500000000000007
853,47.48,50.52,3.0400000000000063
854,50.31,50.41,0.09999999999999432
855,57.35,57.9,0.5499999999999972
856,49.17,48.96,0.21000000000000085
857,37.47,39.54,2.0700000000000003
858,37.26,36.35,0.9099999999999966
859,51.89,48.61,3.280000000000001
860,42.44,41.76,0.6799999999999997
861,62.7,65.37,2.6700000000000017
862,78.47,78.89,0.4200000000000017
863,67.25,68.87,1.6200000000000045
864,24.92,24.48,0.4400000000000013
865,62.1,58.38,3.719999999999999
866,59.34,61.09,1.75
867,51.38,51.13,0.25
868,79.58,81.78,2.200000000000003
869,61.24,61.19,0.05000000000000426
870,62.75,64.99,2.239999999999995
871,49.03,49.14,0.10999999999999943
872,72.05,71.17,0.8799999999999955
873,50.78,55.11,4.329999999999998
874,46.19,48.11,1.9200000000000017
875,58.44,62.21,3.770000000000003
876,73.21,70.09,3.1199999999999903
877,37.1,40.06,2.960000000000001
878,46.85,47.67,0.8200000000000003
879,43.29,41.6,1.6899999999999977
880,45.48,42.79,2.6899999999999977
881,66.13,64.72,1.4099999999999966
882,47.41,47.58,0.1700000000000017
883,56.16,56.64,0.480000000000004
884,24.42,26.09,1.6699999999999982
885,54.23,55.11,0.8800000000000026
886,46.47,50.0,3.530000000000001
887,63.47,79.12,15.650000000000006
888,64.72,62.83,1.8900000000000006
889,40.4,40.94,0.5399999999999991
890,36.52,37.51,0.9899999999999949
891,27.7,25.64,2.0599999999999987
892,48.56,50.28,1.7199999999999989
893,59.32,61.03,1.7100000000000009
894,9.74,11.47,1.7300000000000004
895,44.79,44.9,0.10999999999999943
896,61.38,60.7,0.6799999999999997
897,43.55,47.49,3.940000000000005
898,46.56,47.87,1.3099999999999952
899,46.66,48.35,1.6900000000000048
900,37.72,38.24,0.5200000000000031
901,30.03,31.39,1.3599999999999994
902,40.32,43.86,3.539999999999999
903,66.98,72.9,5.920000000000002
904,32.39,38.86,6.469999999999999
905,46.72,51.21,4.490000000000002
906,50.5,53.89,3.3900000000000006
907,40.09,37.0,3.0900000000000034
908,62.49,64.96,2.4699999999999918
909,48.23,51.34,3.1100000000000065
910,46.35,44.84,1.509999999999998
911,46.82,54.31,7.490000000000002
912,69.4,70.96,1.559999999999988
913,31.58,31.91,0.33000000000000185
914,27.36,28.62,1.2600000000000016
915,54.31,55.27,0.9600000000000009
916,36.93,38.39,1.4600000000000009
917,73.12,73.01,0.10999999999999943
918,50.39,52.06,1.6700000000000017
919,57.74,57.01,0.730000000000004
920,57.74,57.01,0.730000000000004
921,44.32,46.6,2.280000000000001
922,74.02,77.07,3.049999999999997
923,94.22,93.33,0.8900000000000006
924,79.7,78.48,1.2199999999999989
925,50.0,50.7,0.7000000000000028
926,77.89,76.74,1.1500000000000057
927,62.44,63.19,0.75
928,52.09,51.37,0.720000000000006
929,59.91,62.19,2.280000000000001
930,37.88,38.56,0.6799999999999997
931,71.95,40.37,31.580000000000005
932,44.63,46.15,1.519999999999996
933,52.72,56.59,3.8700000000000045
934,57.73,56.58,1.1499999999999986
935,43.91,45.78,1.8700000000000045
936,45.33,44.76,0.5700000000000003
937,45.83,47.96,2.1300000000000026
938,32.17,31.35,0.8200000000000003
939,63.5,64.9,1.4000000000000057
940,39.88,45.55,5.669999999999995
941,69.13,70.98,1.8500000000000085
942,22.18,24.05,1.870000000000001
943,45.82,47.03,1.2100000000000009
944,58.71,60.38,1.6700000000000017
945,33.69,36.81,3.1200000000000045
946,26.92,28.22,1.2999999999999972
947,54.38,53.79,0.5900000000000034
948,50.1,54.9,4.799999999999997
949,56.0,57.19,1.1899999999999977
950,54.22,57.25,3.030000000000001
951,67.55,69.79,2.240000000000009
952,38.19,37.33,0.8599999999999994
953,66.91,66.18,0.7299999999999898
954,59.05,56.05,3.0
955,51.08,50.87,0.21000000000000085
956,31.2,32.84,1.6400000000000041
957,65.58,65.46,0.12000000000000455
958,48.1,57.4,9.299999999999997
959,43.51,46.38,2.8700000000000045
960,2.28,2.28,0.0
961,57.74,57.01,0.730000000000004
962,57.74,57.01,0.730000000000004
963,57.74,57.01,0.730000000000004
964,57.74,57.01,0.730000000000004
965,57.74,57.01,0.730000000000004
966,7.19,2.28,4.91
