village_id,farm_id,crop_type,health_index,npix_peak,on_attention_list,retain_F2.0,retain_F1.0,retain_F0.5,index_sd_F1
1,420,Maize,37.76,24,False,0.08,0.152,0.148,10.94
1,421,Groundnut,24.79,28,True,0.378,0.338,0.394,11.98
1,422,Bajra,63.2,66,False,0.0,0.0,0.0,10.02
1,423,Maize,47.29,22,False,0.016,0.04,0.076,12.48
1,424,Groundnut,51.63,21,False,0.034,0.048,0.084,16.64
1,425,Cotton,54.49,43,False,0.0,0.0,0.004,8.72
1,426,Groundnut,73.82,18,False,0.0,0.006,0.02,16.37
1,427,Groundnut,56.4,43,False,0.0,0.008,0.016,12.64
1,428,Groundnut,54.77,40,False,0.0,0.004,0.006,12.04
1,429,Cotton,63.63,18,False,0.0,0.006,0.02,13.25
1,430,Cotton,50.47,13,False,0.012,0.018,0.076,14.89
1,431,Cotton,31.85,27,False,0.12,0.21,0.204,10.07
1,432,Bajra,68.05,21,False,0.002,0.008,0.016,16.34
1,433,Groundnut,35.84,28,False,0.118,0.19,0.208,14.67
1,434,Cotton,53.04,25,False,0.0,0.006,0.014,11.94
1,435,Bajra,84.55,10,False,0.0,0.012,0.048,18.94
1,436,Cotton,33.02,21,False,0.182,0.146,0.2,11.31
1,437,Cotton,49.48,25,False,0.002,0.01,0.044,11.9
1,438,Cotton,61.47,28,False,0.0,0.0,0.006,10.56
1,439,Maize,70.16,18,False,0.0,0.006,0.006,13.42
1,440,Cotton,30.9,32,False,0.142,0.19,0.19,9.47
1,441,Groundnut,81.75,11,False,0.004,0.004,0.026,17.18
1,442,Groundnut,48.74,30,False,0.008,0.042,0.108,14.98
1,443,Bajra,60.9,67,False,0.0,0.0,0.0,10.1
1,444,Rice,2.43,44,True,1.0,1.0,1.0,1.48
1,445,Rice,24.94,87,False,0.59,0.56,0.518,5.66
1,446,Cotton,4.9,71,True,1.0,1.0,1.0,1.82
1,447,Cotton,38.92,2,False,0.008,0.012,0.026,8.85
1,448,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,449,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,450,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,451,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,452,Rice,5.84,13,True,0.998,0.994,0.96,4.87
1,453,Cotton,3.77,21,True,1.0,1.0,0.996,2.58
1,454,Bajra,44.96,80,False,0.0,0.004,0.012,9.76
1,455,Bajra,50.26,21,False,0.038,0.062,0.072,17.12
1,456,Cotton,39.34,25,False,0.044,0.074,0.144,11.22
1,457,Cotton,31.19,16,False,0.214,0.24,0.264,12.85
1,458,Cotton,33.27,19,False,0.104,0.142,0.182,11.9
1,459,Rice,30.49,31,False,0.166,0.17,0.184,12.28
1,460,Groundnut,86.28,10,False,0.002,0.012,0.048,17.74
1,461,Rice,59.01,38,False,0.0,0.0,0.004,9.32
1,462,Maize,60.3,1,False,0.0,0.0,0.0,7.8
1,463,Rice,2.28,16,True,1.0,1.0,0.992,0.79
1,464,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,465,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,466,Bajra,53.56,66,False,0.0,0.002,0.01,10.13
1,467,Groundnut,49.86,80,False,0.0,0.0,0.008,8.97
1,468,Rice,45.84,15,False,0.05,0.084,0.136,14.87
1,469,Cotton,50.95,63,False,0.0,0.0,0.002,7.14
1,470,Cotton,55.81,35,False,0.0,0.0,0.002,9.55
1,471,Cotton,62.02,42,False,0.0,0.0,0.004,9.09
1,472,Cotton,40.1,45,False,0.004,0.022,0.056,8.55
1,473,Bajra,68.74,23,False,0.0,0.004,0.028,15.26
1,474,Cotton,16.22,16,True,0.784,0.704,0.622,9.71
1,475,Rice,9.43,16,True,0.942,0.888,0.772,9.96
1,476,Groundnut,52.99,13,False,0.052,0.122,0.182,21.08
1,477,Bajra,3.13,12,True,0.982,0.914,0.82,9.32
1,478,Bajra,66.07,12,False,0.038,0.07,0.136,20.4
1,479,Bajra,54.82,26,False,0.012,0.044,0.048,17.09
1,480,Groundnut,58.98,18,False,0.002,0.05,0.07,17.72
1,481,Bajra,52.85,60,False,0.0,0.002,0.01,11.05
1,482,Cotton,59.9,5,False,0.044,0.106,0.164,22.72
1,483,Maize,34.17,4,False,0.374,0.448,0.436,23.77
1,484,Cotton,40.54,45,False,0.004,0.016,0.052,8.75
1,485,Cotton,30.48,63,False,0.06,0.084,0.08,7.0
1,486,Rice,66.87,38,False,0.0,0.0,0.002,9.07
1,487,Bajra,20.72,31,True,0.596,0.484,0.432,12.37
1,488,Groundnut,45.54,16,False,0.074,0.174,0.232,19.16
1,489,Bajra,49.47,14,False,0.076,0.104,0.154,20.34
1,490,Groundnut,55.62,16,False,0.024,0.034,0.072,18.28
1,491,Bajra,66.29,38,False,0.002,0.0,0.006,12.46
1,492,Cotton,46.95,21,False,0.006,0.022,0.062,11.68
1,493,Cotton,62.14,24,False,0.0,0.0,0.006,11.3
1,494,Cotton,36.8,35,False,0.018,0.052,0.05,9.45
1,495,Bajra,27.58,21,False,0.37,0.34,0.294,15.39
1,496,Cotton,38.93,36,False,0.01,0.03,0.062,9.01
1,497,Cotton,53.28,41,False,0.0,0.002,0.0,8.33
1,498,Bajra,79.12,36,False,0.0,0.0,0.0,11.77
1,499,Bajra,36.33,27,False,0.12,0.154,0.134,14.79
1,500,Groundnut,79.22,29,False,0.0,0.0,0.004,12.91
1,501,Cotton,44.51,31,False,0.0,0.016,0.03,10.15
1,502,Cotton,24.37,29,True,0.4,0.33,0.32,8.53
1,503,Bajra,50.0,48,False,0.004,0.026,0.042,12.41
1,504,Cotton,33.65,33,False,0.07,0.09,0.118,9.11
1,505,Bajra,62.69,18,False,0.006,0.026,0.042,18.22
1,506,Bajra,33.98,20,False,0.242,0.252,0.282,16.84
1,507,Bajra,40.92,26,False,0.098,0.124,0.16,15.05
1,508,Bajra,43.62,52,False,0.018,0.038,0.05,11.61
1,509,Bajra,53.66,37,False,0.002,0.016,0.032,13.31
1,510,Cotton,52.75,24,False,0.002,0.006,0.016,11.92
1,511,Maize,47.93,92,False,0.0,0.002,0.006,6.92
1,512,Cotton,28.7,67,False,0.116,0.132,0.152,6.35
1,513,Bajra,30.08,46,False,0.212,0.24,0.21,11.49
1,514,Groundnut,27.11,42,False,0.348,0.334,0.358,11.8
1,515,Cotton,21.65,17,True,0.522,0.462,0.434,10.8
1,516,Bajra,39.4,73,False,0.006,0.012,0.026,9.36
1,517,Cotton,67.64,14,False,0.0,0.008,0.032,16.02
1,518,Bajra,82.63,10,False,0.002,0.032,0.066,20.64
1,519,Cotton,33.77,159,False,0.002,0.0,0.012,4.41
1,520,Cotton,37.54,273,False,0.0,0.0,0.0,3.52
1,521,Cotton,38.06,63,False,0.0,0.004,0.002,6.94
1,522,Cotton,30.94,65,False,0.042,0.088,0.064,6.63
1,523,Cotton,35.56,24,False,0.038,0.06,0.092,10.42
1,524,Groundnut,42.22,254,False,0.0,0.0,0.002,5.05
1,525,Bajra,88.18,67,False,0.0,0.0,0.0,7.16
1,526,Groundnut,51.29,61,False,0.002,0.006,0.012,10.68
1,527,Groundnut,31.62,879,False,0.0,0.0,0.0,2.89
1,528,Groundnut,23.3,316,True,0.494,0.372,0.284,4.11
1,529,Cotton,37.22,147,False,0.0,0.0,0.0,4.5
1,530,Groundnut,6.01,104,True,1.0,1.0,0.998,3.26
1,531,Groundnut,70.4,18,False,0.0,0.008,0.042,16.94
1,532,Maize,56.66,25,False,0.0,0.006,0.046,11.94
1,533,Cotton,64.27,60,False,0.0,0.0,0.0,6.93
1,534,Bajra,45.37,45,False,0.02,0.028,0.042,12.33
1,535,Cotton,29.38,35,False,0.162,0.158,0.178,8.92
1,536,Groundnut,91.3,3,False,0.024,0.056,0.116,24.8
1,537,Groundnut,20.61,5,True,0.516,0.482,0.432,23.75
1,538,Bajra,58.33,4,False,0.168,0.162,0.196,28.54
1,539,Cotton,39.74,6,False,0.172,0.24,0.272,21.01
1,540,Cotton,70.92,15,False,0.0,0.002,0.008,13.2
1,541,Cotton,35.94,15,False,0.104,0.142,0.192,13.43
1,542,Cotton,47.93,17,False,0.0,0.03,0.078,13.15
1,543,Cotton,38.56,19,False,0.048,0.128,0.15,12.39
1,544,Groundnut,64.43,346,False,0.0,0.0,0.0,4.64
1,545,Maize,48.79,408,False,0.0,0.0,0.0,3.74
1,546,Cotton,82.12,402,False,0.0,0.0,0.0,2.56
1,547,Groundnut,48.9,208,False,0.0,0.0,0.0,6.18
1,548,Groundnut,40.17,230,False,0.0,0.0,0.002,5.44
1,549,Cotton,38.79,73,False,0.0,0.002,0.008,6.52
1,550,Rice,38.03,124,False,0.002,0.014,0.01,6.98
1,551,Bajra,70.96,36,False,0.0,0.002,0.002,13.07
1,552,Bajra,38.37,62,False,0.02,0.038,0.032,10.5
1,553,Bajra,67.93,26,False,0.0,0.0,0.014,14.67
1,554,Bajra,50.06,128,False,0.0,0.0,0.0,7.64
1,555,Groundnut,40.75,379,False,0.0,0.0,0.0,4.47
1,556,Cotton,70.16,124,False,0.0,0.0,0.0,4.73
1,557,Cotton,77.19,82,False,0.0,0.0,0.0,5.6
1,558,Bajra,56.13,307,False,0.0,0.0,0.0,5.12
1,559,Maize,68.71,110,False,0.0,0.0,0.0,6.63
1,560,Bajra,52.69,208,False,0.0,0.0,0.0,6.16
1,561,Cotton,50.55,130,False,0.0,0.0,0.0,5.56
1,562,Cotton,70.23,57,False,0.0,0.0,0.0,7.57
1,563,Cotton,37.17,56,False,0.012,0.046,0.074,7.69
1,564,Cotton,33.85,139,False,0.0,0.0,0.008,4.79
1,565,Cotton,43.75,24,False,0.006,0.028,0.044,11.02
1,566,Cotton,36.47,72,False,0.0,0.016,0.03,6.71
1,567,Cotton,20.11,112,True,0.796,0.644,0.558,4.3
1,568,Cotton,52.38,28,False,0.004,0.006,0.03,11.47
1,569,Groundnut,21.21,161,True,0.612,0.482,0.39,5.46
1,570,Cotton,79.38,535,False,0.0,0.0,0.0,2.14
1,571,Groundnut,85.76,201,False,0.0,0.0,0.0,4.3
1,572,Cotton,54.81,185,False,0.0,0.0,0.0,4.41
1,573,Groundnut,67.21,414,False,0.0,0.0,0.0,4.05
1,574,Cotton,46.61,223,False,0.0,0.0,0.0,3.96
1,575,Groundnut,49.37,252,False,0.0,0.0,0.0,5.7
1,576,Groundnut,28.79,35,False,0.336,0.352,0.38,12.43
1,577,Cotton,38.56,28,False,0.02,0.056,0.098,11.25
1,578,Cotton,56.18,80,False,0.0,0.0,0.0,6.71
1,579,Cotton,79.52,133,False,0.0,0.0,0.0,4.55
1,580,Cotton,52.69,26,False,0.0,0.002,0.02,11.33
1,581,Cotton,40.65,91,False,0.0,0.0,0.0,6.33
1,582,Cotton,48.45,87,False,0.0,0.0,0.004,6.81
1,583,Groundnut,34.65,211,False,0.0,0.002,0.012,5.52
1,584,Maize,63.6,265,False,0.0,0.0,0.0,4.58
1,585,Cotton,66.0,88,False,0.0,0.0,0.0,6.61
1,586,Bajra,64.98,27,False,0.0,0.004,0.01,13.73
1,587,Cotton,38.07,36,False,0.018,0.032,0.086,9.86
1,588,Bajra,64.86,39,False,0.0,0.0,0.01,13.0
1,589,Bajra,72.19,2,False,0.158,0.202,0.304,30.47
1,590,Cotton,28.1,29,False,0.212,0.228,0.216,8.84
1,591,Cotton,22.75,36,True,0.526,0.37,0.35,8.12
1,592,Cotton,47.09,214,False,0.0,0.0,0.0,4.05
1,593,Groundnut,85.37,340,False,0.0,0.0,0.0,3.64
1,594,Cotton,75.29,468,False,0.0,0.0,0.0,2.67
1,595,Cotton,73.52,359,False,0.0,0.0,0.0,3.1
1,596,Groundnut,49.13,149,False,0.0,0.0,0.002,6.97
1,597,Cotton,14.48,150,True,0.998,0.998,0.944,3.11
1,598,Cotton,35.6,42,False,0.024,0.034,0.066,7.92
1,599,Cotton,28.53,124,False,0.082,0.112,0.122,4.82
1,600,Cotton,23.18,66,True,0.466,0.382,0.286,6.14
1,601,Bajra,42.5,30,False,0.056,0.074,0.112,14.34
1,602,Cotton,50.0,9,False,0.038,0.122,0.16,19.14
1,603,Cotton,12.9,10,True,0.84,0.756,0.676,11.35
1,604,Cotton,30.75,63,False,0.054,0.072,0.108,6.37
1,605,Cotton,13.57,57,True,0.982,0.924,0.852,4.92
1,606,Bajra,26.47,78,False,0.288,0.2,0.144,8.92
1,607,Groundnut,22.26,37,True,0.55,0.468,0.394,10.99
1,608,Cotton,71.96,44,False,0.0,0.0,0.0,9.09
1,609,Groundnut,30.56,15,False,0.314,0.342,0.372,17.98
1,610,Cotton,30.84,13,False,0.242,0.286,0.306,13.95
1,611,Maize,43.23,4,False,0.2,0.27,0.33,23.91
1,612,Cotton,18.37,24,True,0.71,0.63,0.494,9.15
1,613,Cotton,24.63,95,True,0.3,0.246,0.202,4.86
1,614,Cotton,28.11,84,False,0.118,0.13,0.106,5.46
1,615,Cotton,74.94,306,False,0.0,0.0,0.0,3.31
1,616,Groundnut,27.01,675,False,0.056,0.07,0.036,3.14
1,617,Cotton,41.15,118,False,0.0,0.0,0.0,5.16
1,618,Groundnut,47.45,177,False,0.0,0.0,0.0,6.4
1,619,Cotton,39.86,66,False,0.0,0.004,0.014,6.58
1,620,Bajra,33.11,55,False,0.134,0.156,0.166,10.28
1,621,Cotton,46.47,81,False,0.0,0.0,0.002,6.57
1,622,Groundnut,55.28,112,False,0.0,0.0,0.004,7.84
1,623,Bajra,55.86,111,False,0.0,0.0,0.002,8.02
1,624,Groundnut,51.82,408,False,0.0,0.0,0.0,4.15
1,625,Cotton,46.15,43,False,0.0,0.004,0.022,8.62
1,626,Cotton,42.16,49,False,0.002,0.004,0.026,8.07
1,627,Groundnut,20.54,103,True,0.732,0.596,0.512,6.45
1,628,Cotton,44.12,67,False,0.0,0.002,0.0,7.04
1,629,Maize,46.5,96,False,0.0,0.002,0.0,6.35
1,630,Cotton,40.08,50,False,0.002,0.01,0.03,8.14
1,631,Cotton,33.61,241,False,0.0,0.0,0.004,3.58
1,632,Bajra,57.66,82,False,0.0,0.002,0.0,9.0
1,633,Bajra,42.63,126,False,0.0,0.0,0.002,7.6
1,634,Bajra,36.33,69,False,0.04,0.046,0.036,9.75
1,635,Bajra,91.13,5,False,0.014,0.028,0.102,20.87
1,636,Cotton,31.46,9,False,0.192,0.236,0.224,16.5
1,637,Bajra,39.98,14,False,0.198,0.228,0.236,20.65
1,638,Bajra,28.67,24,False,0.316,0.278,0.288,14.56
1,639,Groundnut,12.47,37,True,0.932,0.896,0.794,7.89
1,640,Bajra,23.25,70,True,0.496,0.36,0.282,8.45
1,641,Groundnut,54.15,85,False,0.0,0.0,0.002,8.76
1,642,Groundnut,67.8,6,False,0.036,0.068,0.134,23.95
1,643,Rice,39.37,48,False,0.032,0.082,0.108,11.62
1,644,Bajra,40.47,39,False,0.044,0.072,0.078,13.07
1,645,Cotton,73.6,265,False,0.0,0.0,0.0,3.62
1,646,Bajra,34.86,35,False,0.15,0.188,0.18,13.65
1,647,Cotton,30.85,30,False,0.158,0.17,0.21,9.85
1,648,Cotton,54.01,22,False,0.0,0.014,0.054,12.5
1,649,Cotton,60.78,33,False,0.0,0.0,0.0,9.79
1,650,Groundnut,48.62,45,False,0.0,0.02,0.02,12.43
1,651,Bajra,29.03,66,False,0.178,0.16,0.114,9.39
1,652,Cotton,34.51,21,False,0.122,0.144,0.198,11.51
1,653,Cotton,28.71,124,False,0.048,0.058,0.068,4.84
1,654,Bajra,67.48,92,False,0.0,0.0,0.0,8.3
1,655,Groundnut,50.66,257,False,0.0,0.0,0.0,5.39
1,656,Bajra,73.87,51,False,0.0,0.0,0.002,10.42
1,657,Bajra,52.96,70,False,0.0,0.0,0.006,9.99
1,658,Bajra,48.69,137,False,0.0,0.0,0.0,7.23
1,659,Cotton,30.86,155,False,0.01,0.014,0.018,4.27
1,660,Maize,27.79,55,False,0.302,0.3,0.266,7.1
1,661,Cotton,68.6,97,False,0.0,0.0,0.0,5.58
1,662,Cotton,78.1,257,False,0.0,0.0,0.0,3.06
1,663,Cotton,30.83,102,False,0.02,0.048,0.034,5.48
1,664,Groundnut,26.19,246,False,0.19,0.15,0.126,4.75
1,665,Cotton,47.6,173,False,0.0,0.0,0.0,4.27
1,666,Cotton,85.11,447,False,0.0,0.0,0.0,2.49
1,667,Cotton,52.28,74,False,0.0,0.0,0.0,7.18
1,668,Groundnut,60.4,23,False,0.002,0.026,0.046,15.79
1,669,Bajra,61.41,27,False,0.004,0.008,0.012,14.73
1,670,Bajra,35.18,72,False,0.018,0.042,0.04,9.24
1,671,Cotton,71.35,21,False,0.0,0.002,0.006,11.81
1,672,Groundnut,14.92,17,True,0.766,0.71,0.604,13.17
1,673,Cotton,15.68,14,True,0.792,0.674,0.566,10.91
1,674,Bajra,81.29,100,False,0.0,0.0,0.0,6.83
1,675,Groundnut,64.91,39,False,0.0,0.0,0.01,12.08
1,676,Groundnut,62.1,13,False,0.02,0.048,0.064,20.1
1,677,Groundnut,37.41,11,False,0.236,0.226,0.3,21.77
1,678,Maize,42.39,144,False,0.0,0.004,0.012,5.94
1,679,Cotton,80.85,33,False,0.0,0.0,0.0,7.78
1,680,Cotton,53.63,74,False,0.0,0.0,0.0,7.16
1,681,Cotton,51.48,64,False,0.0,0.0,0.0,7.49
1,682,Cotton,21.92,41,True,0.628,0.544,0.526,7.22
1,683,Cotton,48.66,54,False,0.0,0.0,0.004,7.5
1,684,Cotton,57.29,26,False,0.0,0.002,0.008,10.65
1,685,Groundnut,23.03,56,True,0.496,0.408,0.37,8.62
1,686,Groundnut,41.81,48,False,0.012,0.054,0.104,11.61
1,687,Cotton,22.04,47,True,0.472,0.396,0.302,6.96
1,688,Groundnut,52.66,356,False,0.0,0.0,0.0,4.51
1,689,Rice,40.48,217,False,0.0,0.0,0.002,5.43
1,690,Rice,36.92,247,False,0.002,0.006,0.0,5.12
1,691,Rice,26.52,572,False,0.312,0.202,0.138,3.68
1,692,Bajra,29.14,41,False,0.248,0.232,0.196,11.49
1,693,Cotton,48.43,38,False,0.0,0.002,0.016,9.15
1,694,Cotton,74.5,466,False,0.0,0.0,0.0,2.57
1,695,Groundnut,82.95,24,False,0.0,0.0,0.002,12.06
1,696,Cotton,52.98,28,False,0.0,0.002,0.024,11.42
1,697,Cotton,48.26,22,False,0.004,0.04,0.08,12.65
1,698,Cotton,40.42,33,False,0.012,0.046,0.078,9.8
1,699,Groundnut,32.68,65,False,0.094,0.158,0.178,9.39
1,700,Bajra,58.98,54,False,0.0,0.0,0.006,11.4
1,701,Bajra,34.67,55,False,0.106,0.068,0.076,10.43
1,702,Groundnut,41.6,75,False,0.006,0.018,0.034,9.06
1,703,Cotton,38.03,95,False,0.0,0.0,0.014,5.87
1,704,Bajra,25.84,642,False,0.09,0.036,0.006,3.67
1,705,Cotton,82.29,55,False,0.0,0.0,0.0,6.36
1,706,Bajra,48.26,60,False,0.002,0.02,0.022,11.62
1,707,Cotton,45.47,472,False,0.0,0.0,0.0,2.7
1,708,Groundnut,40.52,312,False,0.0,0.0,0.0,4.8
1,709,Groundnut,46.28,269,False,0.0,0.0,0.0,4.93
1,710,Cotton,78.29,99,False,0.0,0.0,0.0,5.38
1,711,Cotton,46.38,62,False,0.0,0.002,0.002,7.29
1,712,Cotton,47.09,45,False,0.0,0.002,0.006,8.4
1,713,Cotton,56.98,43,False,0.0,0.0,0.0,9.33
1,714,Rice,52.29,33,False,0.0,0.01,0.042,12.54
1,715,Cotton,81.12,37,False,0.0,0.0,0.0,8.54
1,716,Groundnut,33.47,45,False,0.16,0.224,0.282,11.12
1,717,Cotton,54.97,110,False,0.0,0.0,0.0,5.47
1,718,Bajra,42.45,50,False,0.024,0.056,0.056,11.79
1,719,Cotton,64.53,172,False,0.0,0.0,0.0,4.49
1,720,Maize,63.2,17,False,0.0,0.008,0.04,14.41
1,721,Cotton,61.13,129,False,0.0,0.0,0.0,5.45
1,722,Cotton,76.97,347,False,0.0,0.0,0.0,3.23
1,723,Cotton,70.64,368,False,0.0,0.0,0.0,3.57
1,724,Cotton,26.27,220,False,0.128,0.122,0.15,3.73
1,725,Groundnut,62.93,353,False,0.0,0.0,0.0,4.47
1,726,Cotton,47.34,96,False,0.0,0.0,0.004,6.25
1,727,Groundnut,49.37,402,False,0.0,0.0,0.0,4.27
1,728,Bajra,28.17,289,False,0.07,0.058,0.046,4.84
1,729,Cotton,31.75,339,False,0.0,0.004,0.01,3.15
1,730,Cotton,63.4,483,False,0.0,0.0,0.0,3.16
1,731,Groundnut,76.93,45,False,0.0,0.0,0.0,10.8
1,732,Cotton,64.5,66,False,0.0,0.0,0.0,6.98
1,733,Cotton,75.31,686,False,0.0,0.0,0.0,2.53
1,734,Maize,71.12,29,False,0.0,0.0,0.004,11.05
1,735,Cotton,72.82,33,False,0.0,0.0,0.002,9.74
1,736,Cotton,56.24,25,False,0.0,0.002,0.014,11.71
1,737,Cotton,60.03,37,False,0.0,0.0,0.004,9.51
1,738,Cotton,31.47,124,False,0.006,0.024,0.028,4.96
1,739,Cotton,51.0,357,False,0.0,0.0,0.0,3.21
1,740,Cotton,30.6,52,False,0.068,0.11,0.118,7.15
1,741,Rice,63.05,71,False,0.0,0.0,0.0,7.02
1,742,Cotton,5.58,71,True,1.0,1.0,1.0,1.76
1,743,Groundnut,72.81,64,False,0.0,0.0,0.0,9.91
1,744,Bajra,47.37,221,False,0.0,0.0,0.0,5.66
1,745,Rice,2.28,33,True,1.0,1.0,1.0,1.57
1,746,Rice,2.28,102,True,1.0,1.0,1.0,0.34
1,747,Rice,68.74,47,False,0.0,0.0,0.0,8.16
1,748,Groundnut,78.68,41,False,0.0,0.0,0.0,9.96
1,749,Groundnut,30.65,45,False,0.184,0.186,0.186,11.29
1,750,Groundnut,55.47,40,False,0.0,0.002,0.022,12.14
1,751,Groundnut,73.79,49,False,0.0,0.0,0.004,10.2
1,752,Cotton,52.24,32,False,0.002,0.002,0.018,10.11
1,753,Cotton,63.08,38,False,0.0,0.0,0.002,9.14
1,754,Cotton,69.85,61,False,0.0,0.0,0.0,7.44
1,755,Cotton,40.92,92,False,0.0,0.0,0.008,5.68
1,756,Cotton,59.36,96,False,0.0,0.0,0.0,6.3
1,757,Groundnut,65.28,70,False,0.0,0.0,0.006,9.95
1,758,Cotton,69.16,24,False,0.0,0.0,0.0,11.35
1,759,Groundnut,71.57,53,False,0.0,0.0,0.0,10.42
1,760,Bajra,67.93,25,False,0.0,0.012,0.032,15.73
1,761,Groundnut,75.71,33,False,0.0,0.002,0.006,12.68
1,762,Bajra,47.65,72,False,0.0,0.0,0.008,9.46
1,763,Maize,55.69,98,False,0.0,0.0,0.002,6.54
1,764,Groundnut,43.71,43,False,0.02,0.052,0.064,12.51
1,765,Groundnut,58.41,53,False,0.002,0.004,0.012,11.65
1,766,Cotton,48.6,50,False,0.0,0.002,0.006,8.11
1,767,Groundnut,20.89,75,True,0.676,0.576,0.518,7.55
1,768,Bajra,57.28,59,False,0.0,0.0,0.008,10.98
1,769,Cotton,30.7,36,False,0.128,0.138,0.17,8.93
1,770,Cotton,32.38,52,False,0.042,0.086,0.1,7.44
1,771,Cotton,16.28,38,True,0.896,0.752,0.614,6.16
1,772,Cotton,28.6,34,False,0.232,0.244,0.222,8.98
1,773,Cotton,25.99,30,False,0.302,0.286,0.27,9.27
1,774,Maize,29.53,30,False,0.246,0.286,0.332,9.86
1,775,Groundnut,47.33,25,False,0.014,0.068,0.102,16.12
1,776,Bajra,24.83,56,True,0.334,0.294,0.228,9.64
1,777,Bajra,36.61,56,False,0.08,0.092,0.088,10.4
1,778,Bajra,51.47,90,False,0.0,0.002,0.004,9.21
1,779,Bajra,18.93,96,True,0.762,0.602,0.388,6.94
1,780,Bajra,39.71,69,False,0.02,0.024,0.048,9.86
1,781,Groundnut,11.89,108,True,0.998,0.942,0.802,5.02
1,782,Groundnut,42.99,125,False,0.004,0.0,0.01,7.07
1,783,Cotton,46.32,47,False,0.0,0.0,0.008,8.22
1,784,Maize,31.87,196,False,0.058,0.086,0.074,4.85
1,785,Groundnut,30.55,220,False,0.03,0.05,0.054,5.27
1,786,Groundnut,26.82,201,False,0.162,0.15,0.158,5.0
1,787,Bajra,44.36,74,False,0.0,0.014,0.016,10.07
1,788,Bajra,35.57,27,False,0.124,0.154,0.15,14.77
1,789,Cotton,25.86,25,False,0.32,0.34,0.306,9.33
1,790,Groundnut,36.61,43,False,0.066,0.11,0.138,11.78
1,791,Groundnut,93.28,18,False,0.0,0.0,0.002,10.19
1,792,Bajra,65.07,18,False,0.008,0.022,0.068,18.04
1,793,Bajra,40.78,85,False,0.006,0.022,0.034,9.2
1,794,Bajra,48.02,18,False,0.062,0.102,0.112,18.02
1,795,Maize,60.0,58,False,0.0,0.0,0.002,8.41
1,796,Cotton,51.13,21,False,0.002,0.006,0.032,11.63
1,797,Cotton,54.91,21,False,0.004,0.002,0.042,12.31
1,798,Cotton,65.1,21,False,0.0,0.002,0.006,12.29
1,799,Cotton,12.1,21,True,0.938,0.84,0.73,7.81
1,800,Maize,43.85,28,False,0.016,0.052,0.086,11.09
1,801,Groundnut,45.98,19,False,0.064,0.136,0.182,18.24
1,802,Maize,63.12,13,False,0.002,0.006,0.04,14.5
1,803,Bajra,64.77,29,False,0.004,0.002,0.028,14.33
1,804,Bajra,76.78,6,False,0.046,0.088,0.102,25.39
1,805,Bajra,76.9,9,False,0.02,0.042,0.058,21.61
1,806,Bajra,82.34,4,False,0.05,0.088,0.15,26.64
1,807,Groundnut,85.95,10,False,0.0,0.006,0.028,15.73
1,808,Groundnut,79.47,28,False,0.0,0.0,0.004,11.43
1,809,Maize,26.12,20,False,0.484,0.422,0.412,11.1
1,810,Cotton,46.73,25,False,0.008,0.024,0.024,11.55
1,811,Bajra,57.38,78,False,0.0,0.0,0.002,9.55
1,812,Cotton,55.24,56,False,0.0,0.0,0.0,8.01
1,813,Cotton,54.76,56,False,0.0,0.0,0.0,8.4
1,814,Cotton,83.15,21,False,0.0,0.0,0.0,10.1
1,815,Bajra,85.27,15,False,0.002,0.006,0.018,15.58
1,816,Bajra,46.0,23,False,0.05,0.092,0.094,16.93
1,817,Cotton,19.96,18,True,0.664,0.58,0.522,10.23
1,818,Groundnut,31.42,20,False,0.286,0.302,0.346,16.11
1,819,Bajra,64.12,30,False,0.0,0.012,0.022,14.53
1,820,Groundnut,50.35,20,False,0.032,0.07,0.138,16.44
1,821,Bajra,57.29,20,False,0.02,0.046,0.1,17.31
1,822,Bajra,26.1,15,False,0.318,0.306,0.242,18.07
1,823,Groundnut,86.92,6,False,0.012,0.024,0.054,21.37
1,824,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,825,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,826,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,827,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,828,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,829,Groundnut,64.16,25,False,0.004,0.014,0.026,15.27
1,830,Cotton,43.57,62,False,0.0,0.0,0.008,7.07
1,831,Bajra,72.24,35,False,0.0,0.0,0.006,12.18
1,832,Cotton,26.32,42,False,0.242,0.274,0.272,7.57
1,833,Cotton,33.58,43,False,0.058,0.068,0.082,8.05
1,834,Cotton,39.52,58,False,0.002,0.01,0.024,7.78
1,835,Maize,33.62,51,False,0.102,0.108,0.114,8.02
1,836,Groundnut,48.18,58,False,0.004,0.018,0.048,11.15
1,837,Bajra,80.73,13,False,0.004,0.012,0.038,17.66
1,838,Bajra,36.49,40,False,0.114,0.158,0.166,12.37
1,839,Cotton,45.52,65,False,0.0,0.002,0.01,7.42
